집계구코드,주간_평일_평균인구,주간_주말_평균인구,야간_평일_평균인구,야간_주말_평균인구
1101056030701,55.482671363636356,38.485082500000004,38.44547222222222,36.19347361111111
1101057010001,3523.0224122727277,3645.71266875,1523.9581060606056,1471.067298611111
1101057010002,6.284912272727272,9.438842500000002,0.5750929292929293,0.5534194444444445
1101057010101,99.54041818181817,73.95864125,536.5192510101011,540.8852875
1101057010102,2.4977963636363634,1.8071525000000002,2.930940178571429,2.347303225806452
1101057010103,129.6850668181818,152.03606625,443.0369287878789,444.8278680555556
1101057010104,2.521924090909091,1.4956712499999998,2.0640635294117646,1.9167046153846152
1101057010105,145.09930863636362,183.26864625000002,545.3301277777778,547.8949111111111
1101057010106,375.7870095454545,317.9001625,606.3164080808081,612.2344263888889
1101057010107,54.1652309090909,79.7865575,132.13221969696968,131.40900555555552
1101057010108,160.54110363636366,240.65806000000003,241.52486161616164,243.57148611111108
1101057010301,261.9406895454545,539.10661375,325.4618383838383,328.51362361111114
1101057010302,237.4636181818182,328.93502625,1412.7393595959597,1417.1766166666666
1101057010303,6.9915709090909095,84.43668125,1.2258070707070707,1.203084722222222
1101057010304,173.4905759090909,216.6057225,996.9872969696969,997.9895694444444
1101057010305,1.4194086363636362,0.866985,0.8957341176470588,0.7462476923076923
1101057010401,4.324691818181818,6.9755725,2.45289,2.9158800000000005
1101058010001,1900.3742590909092,1910.2178737499999,969.6527464646465,945.3343444444446
1101058010002,224.6224086363636,276.9877,620.4740368686868,628.4301736111112
1101058010003,236.0781872727273,303.80549375,613.4709681818182,619.9794013888888
1101058010004,190.3495609090909,231.37713750000003,504.956107070707,506.73578194444445
1101058010005,195.83860409090912,130.31366125,505.6879191919192,510.6894513888889
1101058010006,729.0042777272729,991.9397087500001,793.4536323232323,797.0945944444444
1101058010007,285.83890227272724,527.99657875,531.9278363636364,532.8347027777778
1101058010008,208.4616790909091,171.96831125,407.9627186868687,408.2026333333333
1101058020001,1686.800766818182,1384.8430075,1212.787863131313,1150.7668791666665
1101058030001,2356.274391363636,1101.6109875,594.1997080808081,531.464351388889
1101060010001,418.7213863636364,190.74807625,121.21580454545456,113.65205694444444
1101060010002,1800.4007536363638,1157.9439925,484.40076363636354,459.61456250000003
1101060010003,1114.541954090909,849.89018375,608.825431818182,687.8602166666666
1101060010004,1596.244064090909,800.3759200000001,866.2567040404042,815.4025388888889
1101060010005,659.2365804545453,449.287195,197.44233232323236,197.38620694444444
1101060010006,456.6901077272726,286.00858625,314.4861409090909,313.6613958333333
1101060010007,11.887924999999997,11.361025,5.0212922580645145,4.717907692307692
1101060020001,3253.2604372727264,2718.4910750000004,934.2545116161617,1018.5521847222221
1101061010001,1196.6134063636364,935.375685,466.07839393939395,398.0168555555556
1101061020001,12567.131711363636,7618.282101249999,3726.237711111112,3873.588429166667
1101061020002,1916.5427581818185,1370.0222275,1431.186703030303,1266.899195833333
1101061020301,998.7029095454545,664.23689875,894.3197606060605,844.1323930555556
1101061030001,21822.353434545454,9999.344693750001,3130.906767171717,2607.804490277778
1101061030002,7901.34534409091,5028.53769125,1612.905473737374,1533.9984402777782
1101061030003,2896.6534449999995,2859.69195625,1581.7046277777777,2061.8873208333334
1101061030004,13232.732667272729,6287.433982500001,3013.45020959596,3219.058477777778
1101061030005,5112.349501363636,3035.3170362499995,1059.735095959596,1174.1405305555554
1101061030006,2243.284627727273,1994.4842625,288.5927848484849,339.9622861111111
1101061030007,951.0519731818182,903.0712712500001,448.1775151515151,465.8412013888888
1101061030201,28.477650454545454,14.623773750000002,6.927894897959182,6.747066666666666
1101061030601,950.209109090909,947.2254937499999,674.3710984848485,911.2702527777777
1101061040001,25394.676445,13993.94876625,5050.852970707071,5603.561616666667
1101061050001,10088.983540454547,6785.0269450000005,3036.9323242424243,2841.3694583333336
1101063010001,59.688964999999996,48.201751249999994,106.47351767676767,98.36820416666666
1101063010002,713.4651372727272,570.6548975,409.1097585858586,397.3963388888889
1101063010003,1178.2011368181818,1049.2722775,1359.7013353535351,1324.3503083333333
1101063010004,131.06782818181821,169.8376975,245.38259191919195,241.68674583333333
1101063010005,114.44935272727272,185.37358125,146.59952525252524,143.50135555555556
1101063010006,152.20276636363639,178.05365999999998,289.1119570707071,283.64538194444435
1101063020001,6058.534965909092,3255.772075,2116.8282409090907,1784.7802416666666
1101063030001,804.8349022727272,468.316075,728.0588277777777,676.7053833333333
1101063030002,3304.103321818182,2069.67975625,864.1686085858587,793.2754652777778
1101063030003,1986.4049936363633,1473.06867875,952.309897979798,878.6476222222223
1101063040001,7841.779220909091,4609.53442125,1689.8230101010101,1584.777175
1101064010001,137.9895331818182,224.8863375,187.5834328282828,182.77285138888888
1101064010002,22.288185909090913,22.38227,10.335341919191919,10.230916666666666
1101064010003,102.20326136363637,93.53206124999998,249.86956010101008,230.72803888888888
1101064010004,1433.6464386363639,2096.2647425,486.17690959595956,482.6020416666666
1101064010005,2225.393262272727,3240.16919125,718.299693939394,743.9880736111112
1101064010006,926.3592927272728,1277.6985912500002,730.3128702020203,725.5931986111112
1101064010007,12.876381818181821,7.7198975,28.11689797979798,26.49689027777778
1101064010008,373.10245318181813,552.76640875,325.20554191919194,331.340201388889
1101064010009,1474.0517163636362,1171.70157375,1390.71302020202,1352.0044569444444
1101064010010,13.471729545454547,11.76339,7.912584343434341,7.0591333333333335
1101064010011,5347.4593186363645,5133.75434125,8866.814062121211,7763.142408333334
1101064010012,102.44964409090905,101.2028475,138.555401010101,131.85625833333336
1101064020001,1158.6021959090913,557.67017375,662.467854040404,608.7253388888889
1101064020002,24955.512800909095,12881.883860000002,6832.90237020202,5132.355881944444
1101064020003,1049.1146136363639,1184.88068375,341.9290863636364,308.4001597222222
1101064020004,12322.478586818184,5204.86088,3423.1603151515146,2907.0937277777775
1101064020005,511.073905,296.40392,360.4641424242424,306.50888055555555
1101067010001,223.48407636363638,217.08803875000004,408.4221464646464,412.01875416666667
1101067010002,1356.151159545455,1461.1904575,704.1241247474748,672.4321277777777
1101067010003,633.6379063636365,711.23558875,154.79258181818184,144.77013472222222
1101067010004,607.7574545454545,704.33939375,683.0362676767677,692.0671472222223
1101067010005,241.84583681818185,239.56479625000003,266.91760050505053,265.6145
1101067010101,193.06034863636364,150.41407875,652.8822924242425,638.7158013888888
1101067010102,255.90709318181814,173.1568375,917.5018090909092,933.88465
1101067020001,2573.776338636364,3513.3667925,772.8354590909092,791.4645
1101067020002,1178.375927727273,1095.6144424999998,1391.6832085858584,809.836
1101067020003,1500.0533836363638,1544.0988224999999,2103.962365656566,1361.8482986111112
1101068010001,181.69490727272728,174.49796249999997,624.2554459595958,622.5649013888889
1101068010002,366.1347022727273,354.95420875,433.3715898989898,436.6896180555555
1101068010003,860.493458181818,908.0726474999999,1087.0087292929295,1081.8923083333332
1101068010004,51.39300409090909,37.28700375,70.70696111111111,70.54322499999999
1101068010005,13.99146181818182,13.866742499999997,9.788658080808082,10.968716666666666
1101068010006,58.57594954545455,76.98317875000001,107.66718585858584,108.45827777777777
1101068010007,972.7436472727276,908.17676875,653.5495575757576,656.7557208333333
1101068010008,295.87770863636365,329.14625624999996,358.86770303030306,352.66768611111115
1101068010009,494.7780045454545,572.83762,620.5238702020201,628.545223611111
1101068010010,97.77898454545455,96.74730125,197.26337626262628,199.08821666666668
1101068010011,797.403379090909,860.4378049999999,535.3582085858586,538.3662194444445
1101068010012,116.23211090909089,101.29034874999999,483.7677095959596,481.66834444444453
1101068010013,112.33017272727271,182.91904875,120.2743419191919,122.31794999999998
1101068010014,463.3287722727274,640.8479025,696.6280141414143,692.8463055555554
1101068010015,246.0879854545455,353.6423325,255.1206707070707,253.5260027777778
1101068010016,117.22569545454544,123.84322874999998,233.13278888888883,228.45236388888887
1101068010017,138.0128759090909,149.28451625,362.3301722222223,357.6228569444445
1101068010018,143.31871454545455,176.6673075,264.4894161616162,258.84895972222216
1101068010019,294.16368590909093,409.576195,345.40071666666665,340.6539527777778
1101068010601,55.318254090909086,36.44044,196.76827727272732,192.9836
1101069010001,151.89514954545456,118.60841,240.4948080808081,244.4316666666667
1101069010002,272.2982859090908,298.23346625,279.39114191919197,283.1022
1101069010003,839.3032963636363,1381.9591862500001,327.4961772727273,317.243775
1101069010004,187.50924045454545,302.65538374999994,142.37658131313134,137.99648333333334
1101069010101,57.65509818181818,40.9384775,242.9671565656566,247.7241402777778
1101069010102,47.949684999999995,47.67011874999999,155.970798989899,158.8561805555556
1101069010103,48.21771181818182,46.85415999999999,157.21321666666663,160.0797208333333
1101069010104,191.17748181818177,158.5896725,767.899253030303,766.8015
1101069010105,250.1785477272727,215.03570875,1076.142884848485,1074.6713777777777
1101069010106,40.578595,34.16850375,140.6181893939394,143.2733236111111
1101069010301,708.3791672727272,461.22088,2031.7323419191923,1989.2803027777782
1101069010401,81.65782136363636,53.04752249999999,294.13355454545456,299.8156833333333
1101069010402,100.37224954545457,67.59513625,256.0447101010101,261.97856805555557
1101069010403,610.5875622727273,768.1822237499999,335.6366888888889,336.1304861111111
1101070010001,342.5696049999999,317.54664125,392.7042015151515,388.64737361111105
1101070010002,386.4033686363636,381.36195250000003,817.1777454545456,796.013411111111
1101070010003,263.12166863636367,430.568175,64.65632727272727,58.060762499999996
1101070010004,1342.0546436363636,1645.1229225,817.0437520202022,838.5920194444444
1101070010005,565.5733036363637,529.75911125,651.1554207070707,642.1527708333333
1101070010006,339.0430813636363,356.5750175,207.5222707070707,207.03777361111113
1101070010007,581.016734090909,833.8278924999998,498.29566464646473,510.68845833333336
1101070010008,2507.552037727273,2578.0167625,2180.0119328282826,2145.1664333333338
1101070010101,182.47059136363634,125.43637749999998,285.6461171717172,288.89145972222224
1101070010102,935.2968163636363,992.8547575,1104.2914474747474,1104.2441749999998
1101070010201,255.78664954545454,275.49819875,594.4221555555556,604.4056847222223
1101070010202,299.275180909091,374.6787974999999,527.2586505050504,536.5943583333333
1101071010001,7.818602727272726,18.5587275,5.470028282828283,5.265483333333332
1101071010002,47.640054545454554,28.3123275,119.6847196969697,118.81798055555555
1101071010003,1176.1268959090905,1264.7011137499999,900.3183292929292,874.9412722222222
1101071010004,235.01283636363632,188.61067250000002,430.46885404040404,439.03990833333336
1101071010005,836.2716631818181,792.5079725,209.92395909090908,197.4237527777778
1101071010006,390.51431772727284,427.8026212499999,835.1812797979798,816.3508749999999
1101071010007,540.253380909091,561.42237625,731.8907797979797,714.0190680555556
1101071010008,120.85443454545454,171.4499525,163.3467494949495,166.0661972222222
1101071010009,299.31169409090904,203.852845,1067.5975181818183,1055.2673722222223
1101071010010,18.36109318181818,27.090446249999996,16.270776262626264,16.56035138888889
1101071010401,106.56818545454546,86.01203624999998,257.9352217171717,254.9628027777778
1101071010402,255.71396636363636,200.36343,353.95893787878794,339.07955
1101071020001,2157.1938563636363,2628.6727575,1228.1630727272727,1243.9673736111113
1101071020002,2807.1335031818185,4112.12189,1339.8871429292926,1366.4428986111113
1101071020003,214.83765772727278,249.02694374999996,686.5686333333333,674.4332805555555
1101071020004,760.2938945454547,821.89477375,570.8003757575758,578.0652625
1101071020005,2275.2661545454544,2446.28217125,1481.0886934343434,1497.2137263888887
1101071020006,468.743405,517.1307025,342.50944040404033,327.37565555555557
1101072010001,415.8089840909091,434.3471625,509.7831232323232,498.5461527777777
1101072010002,1469.3722722727273,1329.1518649999998,719.6841373737373,734.8462416666666
1101072010003,475.23718181818185,355.20316875000003,606.7040378787879,561.4836291666666
1101072010004,225.79962590909093,235.43002250000004,162.4059090909091,165.06053194444448
1101072010005,158.86972681818185,174.38582375,230.88128080808085,216.99562361111109
1101072010006,141.76424090909092,115.8498075,267.6481111111112,265.7371986111111
1101072010007,151.41925136363636,178.73751124999998,129.56196616161617,132.30452083333336
1101072010008,810.5480654545455,722.1997875000001,634.0428,611.4372944444444
1101072010009,2219.2421359090913,2326.0991750000003,1054.8962510101012,1059.6778958333334
1101072010010,1113.456738181818,872.9814924999998,765.7042398989901,728.5036305555557
1101072010011,101.79429136363636,117.37522749999998,122.63586212121213,121.64540555555556
1101072010012,391.9945177272727,591.3405525000001,269.19686818181816,262.1609708333333
1101072010013,468.55165045454555,490.9173312499999,420.4095787878788,420.4555361111111
1101072010014,1073.4097945454546,1048.9473412500001,835.5275383838385,847.2155638888889
1101072010015,1611.1656627272723,1721.4767625,1665.2138999999997,1682.9898597222223
1101072010016,177.49590318181816,174.11854499999998,324.977995959596,323.59911944444445
1101072010017,365.91822636363645,542.3241412499999,1564.7402676767672,1578.5263930555557
1101072010018,9.176228636363634,7.111025,7.105335353535353,6.925161111111112
1101072010019,48.61794045454545,50.474293749999994,266.9509106060606,269.487025
1101072010020,64.16747863636363,60.9132525,79.82197373737374,82.6933138888889
1101072010101,114.91708136363636,77.82465249999998,225.43240303030308,232.49682083333335
1101072020001,668.0975263636363,701.60597625,347.80908030303027,342.98620138888896
1101072020002,4812.033641363637,4300.89931,1362.1293454545455,1247.346725
1101072020003,2421.8330427272726,1938.77632625,1060.3905171717172,1019.5216652777776
1101072020004,213.34818545454544,222.69347,224.8433651515152,224.32674166666666
1101072020005,1011.7011590909088,541.37987125,828.1041055555556,807.8544847222222
1101073010001,2408.2000772727274,2225.3161625000002,1422.983383838384,1340.7154847222223
1101073010002,787.4524636363634,780.08927875,1132.0225893939394,1041.702686111111
1101073010003,990.4460954545457,1046.07723875,1022.1718540404041,939.7374847222223
1101073010004,1194.1755986363635,1366.53518,1628.806247979798,1650.707525
1101073010005,414.54257636363644,304.3370225,881.6021989898989,849.9821763888889
1101073010006,133.33329181818186,125.56774625,328.8928186868686,313.1974027777777
1101073010007,162.38519727272728,225.21743125000003,319.73427323232323,315.34013055555556
1101073010008,314.3491681818181,290.77509375,323.84714898989887,303.56923611111114
1101073010009,1248.021190909091,1683.2489925000002,2103.61835959596,2072.346740277778
1101073010010,25.17156227272727,23.33356,11.68992575757576,10.840601388888887
1101073010011,747.1648790909092,680.3335650000001,726.9099929292928,730.2335555555557
1101073010012,497.7747122727272,531.5054875,788.7413585858584,751.0837541666667
1101073010013,157.95072045454543,130.44161624999998,261.34533888888893,240.28825138888885
1101073010014,21.955010000000005,15.03429875,8.77280782122905,7.478484126984127
1101073010015,343.2002345454546,299.46090749999996,480.3498090909091,453.25779166666666
1101073010016,691.9088209090911,553.92398875,241.2151202020202,213.54954999999998
1101073010101,44.208743181818186,28.460351249999995,58.06911868686869,58.68640138888889
1101073010102,24.956480909090914,28.913069999999998,75.44422171717171,74.72546666666666
1101073010103,104.73389227272726,91.28913874999999,92.63940606060603,92.67995972222224
1101073020001,1249.7498904545455,1051.7760525,1558.657911616162,1489.1548375000002
1101073020002,542.3955686363636,466.90453125000005,754.2309015151515,717.211901388889
1101073020003,85.83434954545456,87.03776250000001,74.61635353535353,72.09670972222223
1101073020004,817.24312,695.7963575000001,410.51740606060605,390.4580319444444
1101073020005,4.361887096774194,4.108048717948718,3.152716853932583,2.911519718309859
1101073020006,3.111104326923077,2.3707729729729725,2.8963357798165137,3.005674358974359
1101073020007,5158.53607409091,2883.4365937499997,1907.1904838383837,1557.0585597222225
1101073020008,686.8114927272726,700.3631312499999,970.8713934343435,915.4093305555556
1101073020009,3.055168181818182,1.74791125,3.0269782828282827,3.1020111111111106
1101073020010,409.5784181818182,635.9489812500001,955.9460287878791,924.7780083333332
1101073020011,287.22785454545453,302.9167325,426.098398989899,404.20765694444447
1101073020012,138.57831954545452,101.1105125,393.90008080808076,376.20135833333336
1101073020013,1120.4152595454543,1115.8684962500001,599.7240191919193,505.3046597222223
1101073020014,990.713810909091,1090.95007,1963.2047752525252,1864.519201388889
1101073020015,11.846228636363636,16.45154125,4.1057752525252535,3.8577555555555554
1101073020016,1763.033157727273,2017.85531625,1020.0632535353537,998.8331805555556
1101073020017,31.73512045454545,33.330696249999995,16.034393434343432,13.085195833333334
1101073030001,2900.4307759090916,2989.56001,2065.7714545454546,2091.5615986111106
1101073040001,2916.571700909091,3631.34659625,1652.8090590909087,1774.015940277778
1101073040002,5174.702346818184,6204.436545000001,2086.1465398989903,2009.356609722222
1102052010001,4.024183105022831,1.8798848484848483,0.2071537634408602,0.05226666666666666
1102052010002,22269.58444636364,8789.45300125,2998.449688888889,2234.187155555556
1102052010301,242.9632590909091,125.72087875,672.2121818181818,534.5791333333332
1102052020001,18631.17104909091,10128.933882500001,2073.99293030303,1912.295488888889
1102052030001,13915.560324090908,2582.0821487499998,1063.2536191919194,726.1040166666667
1102054010001,17103.1543,11083.87394125,2216.8092691919196,1839.2553694444443
1102054020001,7172.132011818182,1565.66006625,1062.2716964646465,862.2715805555557
1102054030001,7518.465968181818,6283.50197,1174.6659095959596,1121.6308430555555
1102054040001,11477.95266090909,2492.6457925000004,1000.9087186868686,703.070836111111
1102054050001,1690.1106254545452,1216.7337587499999,880.9339151515151,871.4011236111111
1102054050002,401.33634863636365,410.61989875,226.15221818181809,241.22398888888893
1102054050003,1049.584095,749.6836950000002,522.714652020202,516.7567652777777
1102054050004,3789.7493127272724,2154.7656300000003,958.9748974747475,866.1428361111111
1102054050101,63.62997818181818,42.12341875,13.37734696969697,12.33927222222222
1102054050201,267.24115590909093,116.14475375000002,236.30117676767676,231.63600416666668
1102054050701,39.72484772727274,33.17506875,59.01935101010101,63.30200833333333
1102054060001,4265.331424090909,1424.5298125,508.96569191919207,445.9999305555556
1102054070001,1122.400125,1017.4051650000001,152.84132525252528,164.31235694444445
1102055010001,20772.933798636364,8703.9247975,3640.5946454545465,3273.422773611111
1102055030001,16633.569760000002,5131.082287499999,1899.8546499999998,1582.6716305555556
1102055040001,33054.29881181818,21300.78778625,4951.544483838384,4748.435961111111
1102055050001,1562.18571,952.5997599999998,584.7939550505051,630.0326138888889
1102055050002,4461.690965909091,3381.9875237500005,1329.0098156565657,1352.303766666667
1102055050101,3.3295718446601943,1.4429875,2.1532625,2.633375
1102057010001,1378.827194090909,1154.6792675000002,267.5555035353536,275.03145416666666
1102057020001,166.97647136363636,140.55351624999997,228.82271767676764,207.67495555555556
1102057020002,1751.3073613636363,948.80324375,1179.9662207070708,1052.3980625
1102057020003,6937.824023636363,3120.1429299999995,2444.409855050505,2271.9531513888887
1102057020004,2816.353393181818,2023.63244875,1302.291531818182,1234.5422055555557
1102057020005,3056.84077090909,966.9683325,237.48704545454547,175.0601361111111
1102057020006,2095.0940049999995,1166.06021375,955.9616338383839,883.8058986111112
1102057020007,3581.245262727273,2195.21396,1336.8894727272727,1245.124602777778
1102057020008,853.7345709090907,709.2258612500001,349.893051010101,322.9591125
1102058010001,2037.1276059090915,1550.5912875000001,1340.1903520202022,1293.5024111111113
1102058010002,365.86161,420.1097675,442.1565404040405,439.9861930555556
1102058010003,2414.7673395454544,2585.700925,1037.0484217171718,1016.4350347222223
1102058020001,2201.754866363636,1724.6977287500001,943.7439646464646,887.6883722222221
1102058020002,354.84546045454545,402.98918499999996,448.96679242424256,342.1509138888889
1102058040001,1827.5420663636362,1391.0925025000001,811.658541919192,762.7076555555554
1102058040002,194.3832490909091,116.02903,295.81365757575765,284.02128194444447
1102058040003,805.0931581818181,567.8669699999999,946.532508080808,911.6631319444443
1102058040004,5223.524038181818,4918.0739487499995,1236.8020803030302,1386.1736944444444
1102059010001,11688.079582727272,9306.77908875,2833.243125757576,2490.4832569444443
1102059020001,6712.948145454544,4592.747436250001,2796.8123919191917,2597.929715277778
1102059030001,1405.9379495454546,1380.6607975,659.6863176767678,516.7106222222222
1102059040001,528.2067949999999,517.36799375,668.9224025252524,637.5308361111112
1102059040002,456.0410177272728,390.4606425,622.7068873737373,627.3834472222221
1102059050001,2917.994627727273,1282.9358012500002,1356.4512095959592,1048.7165791666666
1102059060001,207.15573227272728,117.15543499999998,75.68693585858585,68.86891388888888
1102059060002,6957.6602372727275,3791.9643112499994,3372.7089803030303,3052.274302777778
1102059070001,3765.8534363636377,1910.7236224999997,1106.377532828283,1005.9392027777778
1102059070101,47.650679545454544,14.03289375,9.665034239130435,8.548382608695654
1102059070201,942.5811622727273,518.91615625,1110.9084772727272,1103.422302777778
1102060010001,2236.118313181818,1251.52456375,1079.8504434343436,740.1425569444444
1102060020001,5861.975674545456,2281.5673025000006,1235.0338075757572,1069.0944541666665
1102060030001,4825.985905454546,1888.8051450000003,992.959680808081,935.7973111111112
1102060040001,1317.4158527272727,906.93216625,458.69355151515146,510.60747777777783
1102060050001,9446.873043636366,4080.1477262500002,1913.6125141414143,2076.577986111111
1102060060001,4428.457747272728,1855.04309,885.533447979798,833.6780458333334
1102060070001,2429.6806413636364,1007.7592237499999,624.6714944444444,532.1250875000001
1102065010001,596.1710809090908,924.20692125,615.2060939393939,603.2855305555555
1102065010002,218.50290727272727,378.8881275,167.3570404040404,163.8829097222222
1102065010101,349.840564090909,228.07686875,837.046771212121,822.2713763888889
1102065020001,245.1601318181818,319.59175,235.82537828282827,232.6597611111111
1102065020002,25.83253636363637,32.195475,34.40753181818182,34.10676111111111
1102065020003,301.51291363636363,315.08908749999995,398.72212474747477,393.6856888888889
1102065020004,369.44299090909095,305.00162,204.86288888888888,204.87561944444445
1102065020005,203.0603681818182,206.0518525,93.88429141414142,95.6254236111111
1102065020006,20.228234090909083,15.5697025,7.605791414141415,6.468658333333333
1102065020007,1303.566278181818,1311.4846,580.3801277777778,564.1420888888889
1102065020008,25.018083636363635,19.163156250000004,10.156413636363636,8.698725
1102065020009,36.69692590909091,32.088682500000004,14.208561616161616,13.095741666666667
1102065020010,851.0279777272727,1129.8600675,665.3920782828284,646.6278722222222
1102065020011,1163.6798663636366,1432.0881825000001,1029.5477883838385,1074.3976194444447
1102065020601,25.841473181818174,16.39405,29.091919696969693,26.21338888888889
1102065020602,121.81949454545456,145.58911874999998,238.99811060606058,239.00488472222227
1102065020603,9.667420000000002,7.8546724999999995,6.581818556701031,5.795853623188406
1102065020604,391.67202727272723,405.74880375,750.791153030303,749.6295611111111
1102065020605,169.28299227272728,253.289275,273.04848333333337,270.33050833333334
